0	inf	5e+10
1	1.7e+12	5e+10
2	4.25e+11	5e+10
3	1.88889e+11	5e+10
4	1.0625e+11	5e+10
5	6.8e+10	5e+10
6	4.72222e+10	5e+10
7	3.46939e+10	5e+10
8	2.65625e+10	5e+10
9	2.09877e+10	5e+10
10	1.7e+10	5e+10
11	1.40496e+10	5e+10
12	1.18056e+10	5e+10
13	1.00592e+10	5e+10
14	8.67347e+09	5e+10
15	7.55556e+09	5e+10
16	6.64063e+09	5e+10
17	5.88235e+09	5e+10
18	5.24691e+09	5e+10
19	4.70914e+09	5e+10
20	4.25e+09	5e+10
