183	5.07629e+07	2.98597e+06
184	5.02127e+07	2.9536e+06
185	4.96713e+07	2.92176e+06
186	4.91386e+07	2.89042e+06
187	4.86145e+07	2.85959e+06
188	4.80987e+07	2.82925e+06
189	4.75911e+07	2.7994e+06
190	4.70914e+07	2.77001e+06
191	4.65996e+07	2.74108e+06
192	4.61155e+07	2.7126e+06
193	4.56388e+07	2.68456e+06
194	4.51695e+07	2.65696e+06
195	4.47074e+07	2.62978e+06
196	4.42524e+07	2.60301e+06
197	4.38043e+07	2.57666e+06
198	4.33629e+07	2.5507e+06
199	4.29282e+07	2.52512e+06
200	4.25e+07	2.49994e+06
201	4.20782e+07	2.47512e+06
202	4.16626e+07	2.45068e+06
203	4.12531e+07	2.4266e+06
204	4.08497e+07	2.40286e+06
205	4.04521e+07	2.37948e+06
206	4.00603e+07	2.35643e+06
207	3.96742e+07	2.33372e+06
208	3.92936e+07	2.31134e+06
209	3.89185e+07	2.28927e+06
210	3.85488e+07	2.26752e+06
211	3.81842e+07	2.24608e+06
212	3.78248e+07	2.22494e+06
213	3.74705e+07	2.2041e+06
214	3.71211e+07	2.18355e+06
215	3.67766e+07	2.16328e+06
216	3.64369e+07	2.1433e+06
217	3.61018e+07	2.12359e+06
218	3.57714e+07	2.10416e+06
219	3.54455e+07	2.08498e+06
220	3.5124e+07	2.06607e+06
221	3.48068e+07	2.04742e+06
222	3.4494e+07	2.02901e+06
223	3.41853e+07	2.01086e+06
224	3.38807e+07	1.99294e+06
225	3.35802e+07	1.97527e+06
226	3.32837e+07	1.95783e+06
227	3.29911e+07	1.94062e+06
228	3.27024e+07	1.92363e+06
229	3.24174e+07	1.90687e+06
230	3.21361e+07	1.89032e+06
231	3.18585e+07	1.87399e+06
232	3.15844e+07	1.85787e+06
233	3.13139e+07	1.84196e+06
234	3.10468e+07	1.82625e+06
235	3.07832e+07	1.81074e+06
236	3.05228e+07	1.79543e+06
237	3.02658e+07	1.78031e+06
238	3.0012e+07	1.76538e+06
239	2.97614e+07	1.75064e+06
240	2.95139e+07	1.73608e+06
241	2.92695e+07	1.7217e+06
242	2.90281e+07	1.7075e+06
243	2.87896e+07	1.69348e+06
244	2.85542e+07	1.67963e+06
245	2.83215e+07	1.66594e+06
246	2.80917e+07	1.65243e+06
247	2.78647e+07	1.63908e+06
248	2.76405e+07	1.62588e+06
249	2.74189e+07	1.61285e+06
250	2.72e+07	1.59997e+06
251	2.69837e+07	1.58725e+06
252	2.677e+07	1.57468e+06
253	2.65588e+07	1.56226e+06
254	2.63501e+07	1.54998e+06
255	2.61438e+07	1.53785e+06
256	2.59399e+07	1.52586e+06
257	2.57385e+07	1.514e+06
258	2.55393e+07	1.50229e+06
259	2.53425e+07	1.49071e+06
260	2.51479e+07	1.47927e+06
261	2.49556e+07	1.46795e+06
262	2.47655e+07	1.45677e+06
263	2.45775e+07	1.44571e+06
264	2.43916e+07	1.43478e+06
265	2.42079e+07	1.42397e+06
266	2.40262e+07	1.41329e+06
267	2.38466e+07	1.40272e+06
268	2.3669e+07	1.39227e+06
269	2.34933e+07	1.38194e+06
270	2.33196e+07	1.37172e+06
271	2.31478e+07	1.36162e+06
272	2.29779e+07	1.35163e+06
273	2.28099e+07	1.34174e+06
274	2.26437e+07	1.33197e+06
275	2.24793e+07	1.3223e+06
276	2.23167e+07	1.31273e+06
277	2.21559e+07	1.30327e+06
278	2.19968e+07	1.29391e+06
279	2.18394e+07	1.28465e+06
280	2.16837e+07	1.27549e+06
281	2.15296e+07	1.26643e+06
282	2.13772e+07	1.25747e+06
283	2.12264e+07	1.2486e+06
284	2.10772e+07	1.23982e+06
285	2.09295e+07	1.23113e+06
286	2.07834e+07	1.22254e+06
287	2.06388e+07	1.21403e+06
288	2.04958e+07	1.20562e+06
289	2.03542e+07	1.19729e+06
290	2.0214e+07	1.18905e+06
291	2.00753e+07	1.18089e+06
292	1.99381e+07	1.17281e+06
293	1.98022e+07	1.16482e+06
294	1.96677e+07	1.15691e+06
295	1.95346e+07	1.14908e+06
296	1.94028e+07	1.14133e+06
297	1.92724e+07	1.13366e+06
298	1.91433e+07	1.12606e+06
299	1.90154e+07	1.11854e+06
300	1.88889e+07	1.1111e+06
301	1.87636e+07	1.10373e+06
302	1.86395e+07	1.09643e+06
303	1.85167e+07	1.08921e+06
304	1.83951e+07	1.08205e+06
305	1.82747e+07	1.07497e+06
306	1.81554e+07	1.06795e+06
307	1.80373e+07	1.06101e+06
308	1.79204e+07	1.05413e+06
309	1.78046e+07	1.04732e+06
310	1.76899e+07	1.04057e+06
311	1.75763e+07	1.03389e+06
312	1.74638e+07	1.02727e+06
313	1.73524e+07	1.02072e+06
314	1.72421e+07	1.01423e+06
315	1.71328e+07	1.0078e+06
316	1.70245e+07	1.00143e+06
317	1.69173e+07	995124
318	1.6811e+07	988875
319	1.67058e+07	982685
320	1.66016e+07	976553
321	1.64983e+07	970478
322	1.6396e+07	964460
323	1.62946e+07	958497
324	1.61942e+07	952590
325	1.60947e+07	946737
326	1.59961e+07	940937
327	1.58984e+07	935191
328	1.58016e+07	929498
329	1.57057e+07	923856
330	1.56107e+07	918265
331	1.55165e+07	912725
332	1.54231e+07	907235
333	1.53306e+07	901795
334	1.5239e+07	896403
335	1.51481e+07	891059
336	1.50581e+07	885763
337	1.49689e+07	880514
338	1.48804e+07	875312
339	1.47928e+07	870155
340	1.47059e+07	865044
341	1.46198e+07	859978
342	1.45344e+07	854957
343	1.44498e+07	849979
344	1.43659e+07	845044
345	1.42827e+07	840153
346	1.42003e+07	835303
347	1.41185e+07	830496
348	1.40375e+07	825730
349	1.39572e+07	821005
350	1.38776e+07	816320
351	1.37986e+07	811675
352	1.37203e+07	807070
353	1.36427e+07	802504
354	1.35657e+07	797976
355	1.34894e+07	793487
356	1.34137e+07	789036
357	1.33387e+07	784621
358	1.32643e+07	780244
359	1.31905e+07	775904
360	1.31173e+07	771599
361	1.30447e+07	767330
362	1.29727e+07	763097
363	1.29014e+07	758898
364	1.28306e+07	754734
365	1.27604e+07	750604
366	1.26907e+07	746508
367	1.26217e+07	742446
368	1.25532e+07	738416
369	1.24852e+07	734419
370	1.24178e+07	730455
371	1.2351e+07	726522
372	1.22847e+07	722622
373	1.22189e+07	718752
374	1.21536e+07	714914
375	1.20889e+07	711106
376	1.20247e+07	707329
377	1.1961e+07	703581
378	1.18978e+07	699864
379	1.18351e+07	696175
380	1.17729e+07	692516
381	1.17111e+07	688886
382	1.16499e+07	685284
383	1.15891e+07	681710
384	1.15289e+07	678164
385	1.1469e+07	674646
386	1.14097e+07	671154
387	1.13508e+07	667690
388	1.12924e+07	664253
389	1.12344e+07	660842
390	1.11769e+07	657458
391	1.11198e+07	654099
392	1.10631e+07	650766
393	1.10069e+07	647459
394	1.09511e+07	644176
395	1.08957e+07	640919
396	1.08407e+07	637686
397	1.07862e+07	634478
398	1.07321e+07	631293
399	1.06783e+07	628133
400	1.0625e+07	624996
401	1.05721e+07	621883
402	1.05195e+07	618793
403	1.04674e+07	615726
404	1.04156e+07	612681
405	1.03643e+07	609659
406	1.03133e+07	606660
407	1.02627e+07	603682
408	1.02124e+07	600727
409	1.01625e+07	597793
410	1.0113e+07	594880
411	1.00639e+07	591989
412	1.00151e+07	589119
413	9.96664e+06	586270
414	9.91855e+06	583441
415	9.87081e+06	580632
416	9.82341e+06	577844
417	9.77635e+06	575076
418	9.72963e+06	572328
419	9.68324e+06	569599
420	9.63719e+06	566890
421	9.59146e+06	564200
422	9.54606e+06	561530
423	9.50098e+06	558878
424	9.45621e+06	556245
425	9.41176e+06	553630
426	9.36763e+06	551034
427	9.3238e+06	548456
428	9.28029e+06	545896
429	9.23707e+06	543354
430	9.19416e+06	540830
431	9.15154e+06	538323
432	9.10922e+06	535834
433	9.0672e+06	533362
434	9.02546e+06	530907
435	8.98401e+06	528469
436	8.94285e+06	526047
437	8.90197e+06	523642
438	8.86137e+06	521254
439	8.82104e+06	518882
440	8.78099e+06	516526
441	8.74121e+06	514186
442	8.70171e+06	511862
443	8.66246e+06	509554
444	8.62349e+06	507261
445	8.58478e+06	504984
446	8.54632e+06	502722
447	8.50812e+06	500475
448	8.47018e+06	498244
449	8.4325e+06	496027
450	8.39506e+06	493825
451	8.35787e+06	491637
452	8.32093e+06	489464
453	8.28424e+06	487306
454	8.24778e+06	485161
455	8.21157e+06	483031
456	8.17559e+06	480915
457	8.13985e+06	478813
458	8.10435e+06	476724
459	8.06907e+06	474649
460	8.03403e+06	472588
461	7.99921e+06	470540
462	7.96462e+06	468505
463	7.93025e+06	466483
464	7.89611e+06	464475
465	7.86218e+06	462479
466	7.82847e+06	460496
467	7.79498e+06	458526
468	7.76171e+06	456569
469	7.72864e+06	454624
470	7.69579e+06	452691
471	7.66315e+06	450771
472	7.63071e+06	448863
473	7.59848e+06	446967
474	7.56645e+06	445083
475	7.53463e+06	443211
476	7.503e+06	441351
477	7.47158e+06	439502
478	7.44035e+06	437666
479	7.40931e+06	435840
480	7.37847e+06	434026
481	7.34782e+06	432223
482	7.31737e+06	430432
483	7.2871e+06	428651
484	7.25702e+06	426882
485	7.22712e+06	425123
486	7.19741e+06	423375
487	7.16788e+06	421638
488	7.13854e+06	419912
489	7.10937e+06	418197
490	7.08038e+06	416491
491	7.05157e+06	414797
492	7.02294e+06	413112
493	6.99447e+06	411438
494	6.96619e+06	409774
495	6.93807e+06	408120
496	6.91012e+06	406476
497	6.88234e+06	404842
498	6.85473e+06	403218
499	6.82728e+06	401603
500	6.8e+06	399998
501	6.77288e+06	398403
502	6.74592e+06	396818
503	6.71913e+06	395241
504	6.69249e+06	393674
505	6.66601e+06	392117
506	6.63969e+06	390569
507	6.61352e+06	389029
508	6.58751e+06	387499
509	6.56165e+06	385978
510	6.53595e+06	384466
511	6.51039e+06	382963
512	6.48499e+06	381468
513	6.45973e+06	379983
514	6.43462e+06	378505
515	6.40965e+06	377037
516	6.38483e+06	375577
517	6.36016e+06	374125
518	6.33562e+06	372682
519	6.31123e+06	371248
520	6.28698e+06	369821
521	6.26287e+06	368403
522	6.2389e+06	366993
523	6.21506e+06	365591
524	6.19136e+06	364197
525	6.1678e+06	362810
526	6.14437e+06	361432
527	6.12108e+06	360062
528	6.09791e+06	358699
529	6.07488e+06	357344
530	6.05198e+06	355997
531	6.0292e+06	354658
532	6.00656e+06	353326
533	5.98404e+06	352001
534	5.96165e+06	350684
535	5.93938e+06	349374
536	5.91724e+06	348072
537	5.89522e+06	346777
538	5.87333e+06	345489
539	5.85156e+06	344208
540	5.8299e+06	342934
541	5.80837e+06	341668
542	5.78696e+06	340408
543	5.76566e+06	339156
544	5.74449e+06	337910
545	5.72342e+06	336671
546	5.70248e+06	335439
547	5.68165e+06	334213
548	5.66093e+06	332995
549	5.64033e+06	331783
550	5.61983e+06	330577
551	5.59945e+06	329379
552	5.57918e+06	328186
553	5.55903e+06	327000
554	5.53898e+06	325821
555	5.51903e+06	324648
556	5.4992e+06	323481
557	5.47947e+06	322321
558	5.45985e+06	321166
559	5.44033e+06	320018
560	5.42092e+06	318877
561	5.40161e+06	317741
562	5.3824e+06	316611
563	5.3633e+06	315487
564	5.3443e+06	314370
565	5.3254e+06	313258
566	5.3066e+06	312152
567	5.2879e+06	311052
568	5.26929e+06	309957
569	5.25079e+06	308869
570	5.23238e+06	307786
571	5.21407e+06	306709
572	5.19585e+06	305637
573	5.17773e+06	304572
574	5.15971e+06	303511
575	5.14178e+06	302457
576	5.12394e+06	301407
577	5.10619e+06	300363
578	5.08854e+06	299325
579	5.07098e+06	298292
580	5.05351e+06	297264
581	5.03613e+06	296242
582	5.01884e+06	295225
583	5.00163e+06	294213
584	4.98452e+06	293206
585	4.96749e+06	292205
586	4.95055e+06	291208
587	4.9337e+06	290217
588	4.91693e+06	289230
589	4.90025e+06	288249
590	4.88365e+06	287273
591	4.86714e+06	286302
592	4.85071e+06	285335
593	4.83437e+06	284374
594	4.8181e+06	283417
595	4.80192e+06	282465
596	4.78582e+06	281518
597	4.7698e+06	280576
598	4.75386e+06	279638
599	4.738e+06	278705
600	4.72222e+06	277777
601	4.70652e+06	276853
602	4.6909e+06	275934
603	4.67535e+06	275020
604	4.65988e+06	274110
605	4.64449e+06	273205
606	4.62918e+06	272304
607	4.61394e+06	271407
608	4.59877e+06	270515
609	4.58368e+06	269628
610	4.56866e+06	268744
611	4.55372e+06	267865
612	4.53885e+06	266991
613	4.52406e+06	266120
614	4.50933e+06	265254
615	4.49468e+06	264392
616	4.4801e+06	263534
617	4.46559e+06	262681
618	4.45115e+06	261832
619	4.43678e+06	260986
620	4.42248e+06	260145
621	4.40824e+06	259308
622	4.39408e+06	258475
623	4.37999e+06	257646
624	4.36596e+06	256821
625	4.352e+06	255999
626	4.33811e+06	255182
627	4.32428e+06	254369
628	4.31052e+06	253559
629	4.29682e+06	252754
630	4.2832e+06	251952
631	4.26963e+06	251154
632	4.25613e+06	250360
633	4.24269e+06	249570
634	4.22932e+06	248783
635	4.21601e+06	248000
636	4.20276e+06	247221
637	4.18958e+06	246445
638	4.17645e+06	245673
639	4.16339e+06	244905
640	4.15039e+06	244140
641	4.13745e+06	243379
642	4.12457e+06	242621
643	4.11175e+06	241867
644	4.09899e+06	241117
645	4.08629e+06	240370
646	4.07365e+06	239626
647	4.06107e+06	238886
648	4.04854e+06	238149
649	4.03608e+06	237416
650	4.02367e+06	236686
651	4.01132e+06	235959
652	3.99902e+06	235236
653	3.98678e+06	234516
654	3.9746e+06	233799
655	3.96247e+06	233086
656	3.9504e+06	232376
657	3.93838e+06	231669
658	3.92642e+06	230966
659	3.91452e+06	230265
660	3.90266e+06	229568
661	3.89086e+06	228874
662	3.87912e+06	228183
663	3.86742e+06	227495
664	3.85578e+06	226810
665	3.8442e+06	226129
666	3.83266e+06	225450
667	3.82118e+06	224775
668	3.80975e+06	224102
669	3.79836e+06	223433
670	3.78704e+06	222766
671	3.77576e+06	222103
672	3.76453e+06	221442
673	3.75335e+06	220785
674	3.74222e+06	220130
675	3.73114e+06	219478
676	3.72011e+06	218829
677	3.70913e+06	218183
678	3.69819e+06	217540
679	3.68731e+06	216900
680	3.67647e+06	216263
681	3.66568e+06	215628
682	3.65494e+06	214996
683	3.64424e+06	214367
684	3.6336e+06	213741
685	3.623e+06	213117
686	3.61244e+06	212496
687	3.60193e+06	211878
688	3.59147e+06	211262
689	3.58105e+06	210650
690	3.57068e+06	210039
691	3.56035e+06	209432
692	3.55007e+06	208827
693	3.53983e+06	208225
694	3.52964e+06	207625
695	3.51949e+06	207028
696	3.50938e+06	206434
697	3.49932e+06	205842
698	3.4893e+06	205252
699	3.47932e+06	204666
700	3.46939e+06	204081
701	3.4595e+06	203499
702	3.44965e+06	202920
703	3.43984e+06	202343
704	3.43008e+06	201769
705	3.42035e+06	201197
706	3.41067e+06	200627
707	3.40103e+06	200060
708	3.39143e+06	199495
709	3.38187e+06	198933
710	3.37235e+06	198373
711	3.36287e+06	197815
712	3.35343e+06	197260
713	3.34403e+06	196707
714	3.33467e+06	196157
715	3.32535e+06	195608
716	3.31606e+06	195062
717	3.30682e+06	194518
718	3.29762e+06	193977
719	3.28845e+06	193438
720	3.27932e+06	192901
721	3.27023e+06	192366
722	3.26118e+06	191834
723	3.25216e+06	191303
724	3.24319e+06	190775
725	3.23424e+06	190249
726	3.22534e+06	189726
727	3.21647e+06	189204
728	3.20764e+06	188685
729	3.19885e+06	188167
730	3.19009e+06	187652
731	3.18137e+06	187139
732	3.17268e+06	186628
733	3.16403e+06	186119
734	3.15542e+06	185612
735	3.14684e+06	185108
736	3.13829e+06	184605
737	3.12978e+06	184104
738	3.1213e+06	183606
739	3.11286e+06	183109
740	3.10446e+06	182615
741	3.09608e+06	182122
742	3.08774e+06	181632
743	3.07944e+06	181143
744	3.07116e+06	180656
745	3.06292e+06	180172
746	3.05472e+06	179689
747	3.04655e+06	179208
748	3.03841e+06	178729
749	3.0303e+06	178252
750	3.02222e+06	177777
751	3.01418e+06	177304
752	3.00617e+06	176833
753	2.99819e+06	176364
754	2.99024e+06	175896
755	2.98233e+06	175431
756	2.97444e+06	174967
757	2.96659e+06	174505
758	2.95877e+06	174045
759	2.95097e+06	173586
760	2.94321e+06	173130
761	2.93548e+06	172675
762	2.92778e+06	172222
763	2.92011e+06	171771
764	2.91248e+06	171322
765	2.90487e+06	170874
766	2.89729e+06	170428
767	2.88974e+06	169984
768	2.88222e+06	169542
769	2.87472e+06	169101
770	2.86726e+06	168662
771	2.85983e+06	168225
772	2.85243e+06	167789
773	2.84505e+06	167356
774	2.8377e+06	166923
775	2.83038e+06	166493
776	2.8231e+06	166064
777	2.81583e+06	165637
778	2.8086e+06	165211
779	2.80139e+06	164788
780	2.79421e+06	164365
781	2.78706e+06	163945
782	2.77994e+06	163526
783	2.77284e+06	163108
784	2.76577e+06	162692
785	2.75873e+06	162278
786	2.75172e+06	161865
787	2.74473e+06	161454
788	2.73777e+06	161045
789	2.73083e+06	160637
790	2.72392e+06	160230
791	2.71704e+06	159826
792	2.71018e+06	159422
793	2.70335e+06	159020
794	2.69655e+06	158620
795	2.68977e+06	158221
796	2.68301e+06	157824
797	2.67628e+06	157428
798	2.66958e+06	157034
799	2.6629e+06	156641
800	2.65625e+06	156250
801	2.64962e+06	155860
802	2.64302e+06	155471
803	2.63644e+06	155084
804	2.62989e+06	154699
805	2.62336e+06	154315
806	2.61685e+06	153932
807	2.61037e+06	153551
808	2.60391e+06	153171
809	2.59748e+06	152793
810	2.59107e+06	152416
811	2.58468e+06	152040
812	2.57832e+06	151666
813	2.57198e+06	151293
814	2.56567e+06	150921
815	2.55937e+06	150551
816	2.5531e+06	150182
817	2.54686e+06	149815
818	2.54064e+06	149449
819	2.53443e+06	149084
820	2.52826e+06	148721
821	2.5221e+06	148359
822	2.51597e+06	147998
823	2.50986e+06	147639
824	2.50377e+06	147280
825	2.4977e+06	146924
826	2.49166e+06	146568
827	2.48564e+06	146214
828	2.47964e+06	145861
829	2.47366e+06	145509
830	2.4677e+06	145159
831	2.46177e+06	144810
832	2.45585e+06	144462
833	2.44996e+06	144115
834	2.44409e+06	143770
835	2.43824e+06	143426
836	2.43241e+06	143083
837	2.4266e+06	142741
838	2.42081e+06	142400
839	2.41504e+06	142061
840	2.4093e+06	141723
841	2.40357e+06	141386
842	2.39786e+06	141051
843	2.39218e+06	140716
844	2.38651e+06	140383
845	2.38087e+06	140051
846	2.37524e+06	139720
847	2.36964e+06	139390
848	2.36405e+06	139062
849	2.35849e+06	138734
850	2.35294e+06	138408
851	2.34741e+06	138083
852	2.34191e+06	137759
853	2.33642e+06	137436
854	2.33095e+06	137115
855	2.3255e+06	136794
856	2.32007e+06	136475
857	2.31466e+06	136156
858	2.30927e+06	135839
859	2.30389e+06	135523
860	2.29854e+06	135208
861	2.2932e+06	134894
862	2.28789e+06	134581
863	2.28259e+06	134270
864	2.27731e+06	133959
865	2.27204e+06	133649
866	2.2668e+06	133341
867	2.26157e+06	133034
868	2.25637e+06	132727
869	2.25118e+06	132422
870	2.246e+06	132118
871	2.24085e+06	131814
872	2.23571e+06	131512
873	2.23059e+06	131211
874	2.22549e+06	130911
875	2.22041e+06	130612
876	2.21534e+06	130314
877	2.21029e+06	130017
878	2.20526e+06	129721
879	2.20025e+06	129426
880	2.19525e+06	129132
881	2.19027e+06	128839
882	2.1853e+06	128547
883	2.18036e+06	128256
884	2.17543e+06	127966
885	2.17051e+06	127677
886	2.16562e+06	127389
887	2.16074e+06	127102
888	2.15587e+06	126816
889	2.15102e+06	126531
890	2.14619e+06	126247
891	2.14138e+06	125963
892	2.13658e+06	125681
893	2.1318e+06	125400
894	2.12703e+06	125119
895	2.12228e+06	124840
896	2.11755e+06	124561
897	2.11283e+06	124284
898	2.10812e+06	124007
899	2.10344e+06	123731
900	2.09877e+06	123457
901	2.09411e+06	123183
902	2.08947e+06	122910
903	2.08484e+06	122638
904	2.08023e+06	122367
905	2.07564e+06	122096
906	2.07106e+06	121827
907	2.0665e+06	121558
908	2.06195e+06	121291
909	2.05741e+06	121024
910	2.05289e+06	120758
911	2.04839e+06	120493
912	2.0439e+06	120229
913	2.03942e+06	119966
914	2.03496e+06	119704
915	2.03052e+06	119442
916	2.02609e+06	119181
917	2.02167e+06	118922
918	2.01727e+06	118663
919	2.01288e+06	118405
920	2.00851e+06	118147
921	2.00415e+06	117891
922	1.9998e+06	117635
923	1.99547e+06	117381
924	1.99115e+06	117127
925	1.98685e+06	116873
926	1.98256e+06	116621
927	1.97829e+06	116370
928	1.97403e+06	116119
929	1.96978e+06	115869
930	1.96555e+06	115620
931	1.96132e+06	115372
932	1.95712e+06	115124
933	1.95293e+06	114878
934	1.94875e+06	114632
935	1.94458e+06	114387
936	1.94043e+06	114143
937	1.93629e+06	113899
938	1.93216e+06	113656
939	1.92805e+06	113414
940	1.92395e+06	113173
941	1.91986e+06	112933
942	1.91579e+06	112693
943	1.91173e+06	112454
944	1.90768e+06	112216
945	1.90364e+06	111979
946	1.89962e+06	111742
947	1.89561e+06	111506
948	1.89161e+06	111271
949	1.88763e+06	111037
950	1.88366e+06	110803
951	1.8797e+06	110570
952	1.87575e+06	110338
953	1.87182e+06	110107
954	1.86789e+06	109876
955	1.86398e+06	109646
956	1.86009e+06	109417
957	1.8562e+06	109188
