0	0
1	0.000346397
2	0.000692795
3	0.00103919
4	0.00138559
5	0.00173199
6	0.00207838
7	0.00242478
8	0.00277118
9	0.00311758
10	0.00346397
11	0.00381037
12	0.00415677
13	0.00450317
14	0.00484956
15	0.00519596
16	0.00554236
17	0.00588876
18	0.00623515
19	0.00658155
20	0.00692795
21	0.00727435
22	0.00762074
23	0.00796714
24	0.00831354
25	0.00865994
26	0.00900633
27	0.00935273
28	0.00969913
29	0.0100455
30	0.0103919
31	0.0107383
32	0.0110847
33	0.0114311
34	0.0117775
35	0.0121239
36	0.0124703
37	0.0128167
38	0.0131631
39	0.0135095
40	0.0138559
41	0.0142023
42	0.0145487
43	0.0148951
44	0.0152415
45	0.0155879
46	0.0159343
47	0.0162807
48	0.0166271
49	0.0169735
50	0.0173199
51	0.0176663
52	0.0180127
53	0.0183591
54	0.0187055
55	0.0190519
56	0.0193983
57	0.0197447
58	0.0200911
59	0.0204374
60	0.0207838
61	0.0211302
62	0.0214766
63	0.021823
64	0.0221694
65	0.0225158
66	0.0228622
67	0.0232086
68	0.023555
69	0.0239014
70	0.0242478
71	0.0245942
72	0.0249406
73	0.025287
74	0.0256334
75	0.0259798
76	0.0263262
77	0.0266726
78	0.027019
79	0.0273654
80	0.0277118
81	0.0280582
82	0.0284046
83	0.028751
84	0.0290974
85	0.0294438
86	0.0297902
87	0.0301366
88	0.030483
89	0.0308294
90	0.0311758
91	0.0315222
92	0.0318686
93	0.032215
94	0.0325614
95	0.0329078
96	0.0332542
97	0.0336006
98	0.0339469
99	0.0342933
